IdentifierObPropId,IdentifierFips,IdentifierApn,IdentifierApnOrig,IdentifierAttomId,LotDepth,LotFrontage,LotLotsize1,LotLotsize2,LotPooltype,AreaCountrysecsubd,AreaCountyuse1,AreaMuncode,AreaMunname,AreaSubdname,AreaSubdtractnum,AreaTaxcodearea,AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,LocationAccuracy,LocationElevation,LocationLatitude,LocationLongitude,LocationDistance,LocationGeoid,SummaryAbsenteeInd,SummaryPropclass,SummaryPropsubtype,SummaryProptype,SummaryYearbuilt,SummaryPropLandUse,SummaryPropIndicator,SummaryLegal1,UtilitiesHeatingtype,BuildingSizeBldgsize,BuildingSizeGrosssize,BuildingSizeGrosssizeadjusted,BuildingSizeGroundfloorsize,BuildingSizeLivingsize,BuildingSizeSsizeInd,BuildingSizeUniversalsize,BuildingRoomsBathfixtures,BuildingRoomsBaths1qtr,BuildingRoomsBaths3qtr,BuildingRoomsBathscalc,BuildingRoomsBathsfull,BuildingRoomsBathshalf,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingRoomsRoomsTotal,BuildingInteriorBsmtsize,BuildingInteriorFplccount,BuildingConstructionFoundationtype,BuildingConstructionRoofcover,BuildingConstructionWallType,BuildingParkingPrkgSize,BuildingSummaryArchStyle,BuildingSummaryBldgsNum,BuildingSummaryBldgType,BuildingSummaryImprType,BuildingSummaryLevels,BuildingSummaryMobileHomeInd,BuildingSummaryStoryDesc,BuildingSummaryUnitsCount,BuildingSummaryYearbuilteffective,VintageLastModified,VintagePubDate,AvmAmountScr,AvmAmountValue,AvmAmountHigh,AvmAmountLow,AvmAmountValueRange,AvmAVMChangeAvmlastmonthvalue,AvmAVMChangeAvmamountchange,AvmAVMChangeAvmpercentchange,AvmCalculationsPerSizeUnit,AvmCalculationsRatioTaxAmt,AvmCalculationsRatioTaxValue,AvmCalculationsMonthlyChgPct,AvmCalculationsMonthlyChgValue,AvmCalculationsRangePctOfValue,AvmConditionAvmpoorlow,AvmConditionAvmpoorhigh,AavmConditionAvmpoorscore,AvmConditionAvmgoodlow,AvmConditionAvmgoodhigh,AvmConditionAvmgoodscore,AvmConditionAvmexcellentlow,AvmConditionAvmexcellenthigh,AvmConditionAvmexcellentscore,SaleAmountSaleamt,SaleAmountSaledisclosuretype,SaleCalculationPriceperbed,SaleCalculationPricepersizeunit,AssessmentAppraisedApprimprvalue,AssessmentAppraisedApprlandvalue,AssessmentAppraisedApprttlvalue,AssessmentAssessedAssdimprpersizeunit,AssessmentAssessedAssdimprvalue,AssessmentAssessedAssdlandpersizeunit,AssessmentAssessedAssdlandvalue,AssessmentAssessedAssdttlpersizeunit,AssessmentAssessedAssdttlvalue,AssessmentCalculationsCalcimprind,AssessmentCalculationsCalcimprpersizeunit,AssessmentCalculationsCalcimprvalue,AssessmentCalculationsCalclandind,AssessmentCalculationsCalclandpersizeunit,AssessmentCalculationsCalclandvalue,AssessmentCalculationsCalcttlind,AssessmentCalculationsCalcttlvalue,AssessmentCalculationsCalcvaluepersizeunit,AssessmentMarketMktimprvalue,AssessmentMarketMktlandvalue,AssessmentMarketMktttlvalue,AssessmentTaxTaxamt,AssessmentTaxTaxpersizeunit,AssessmentTaxTaxyear
16635392448453,48453,301887,301887,166353924,0,0,20.43,889931,NONE,Travis County,A3,TR,TRAVIS,GRITTEN E,0,0,US,TX,15010 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"15010 MAHA RD, AUSTIN, TX 78719",78719,Street,0.0,30.070609,-97.652246,0.0,"CO48453, CS4890165, DB4816620, ZI78719",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,SFR,2006,SFR,10,ABS 2677 SUR 6 GRITTEN E ACR 20.430,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,MISCELLANEOUS INDUSTRIAL,,1, ,MISCELLANEOUS INDUSTRIAL,0,0,2018-1-24,2018-2-4,56,229000,299000,158000,141000,0,0,0,0.0,103.29,2.2,0.0,0,61.57,150100.0,284050.0,51.0,158000.0,299000.0,56.0,161950.0,306475.0,58.5,0,0,0,0,6627,97247,103874,0.0,6627,0.11,97247,0.0,103874,MARKET VALUE,0.0,6627,MARKET VALUE,0.12,97247,MARKET VALUE,103874,0.0,6627,97247,103874,2217.0,0.0,2017
16603242148453,48453,301329,301329,166032421,0,0,12.095,526858,NONE,Travis County,D2,TR,TRAVIS,EDWARD GRITTEN SURV 6 ABS 2677,0,0,US,TX,11628 DOYLE OVERTON RD,"AUSTIN, TX 78719",Austin,ExaStr,"11628 DOYLE OVERTON RD, AUSTIN, TX 78719",78719,Street,0.0,30.072377,-97.646421,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,VACANT LAND (NEC),1950,VACANT LAND (NEC),80,ABS 2677 SUR 6 GRITTEN E ACR 12.095,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,2,0,0,0,120950,120950,0.0,0,0.23,120950,0.0,120950,MARKET VALUE,0.0,0,MARKET VALUE,0.23,120950,MARKET VALUE,120950,0.0,0,120950,120950,3167.0,0.0,2017
14412492048453,48453,301340,301340,144124920,0,0,0.76,33106,NONE,Travis County,A3,TR,TRAVIS,ROCKING M RANCHETTES,0,0,US,TX,15208 POCMONT TRL,"AUSTIN, TX 78719",Austin,ExaStr,"15208 POCMONT TRL, AUSTIN, TX 78719",78719,Street,0.0,30.075889,-97.644827,0.0,"CO48453, CS4890165, DB4816620, RS0000234131, SB0000119930, SB0000119931, SB0000119939, ZI78719",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,MISCELLANEOUS INDUSTRIAL,SFR,1984,SFR,10,LOT 21 ROCKING M RANCHETTES,,728,728,728,728,728,LIVING SQFT ,728,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,MISCELLANEOUS INDUSTRIAL,,1, ,MISCELLANEOUS INDUSTRIAL,1,0,2018-1-24,2018-2-4,35,369000,555000,183000,372000,0,0,0,506.87,1042.37,22.23,0.0,0,100.81,173850.0,527250.0,30.0,183000.0,555000.0,35.0,187575.0,568875.0,37.5,0,2,0,0,4600,12000,16600,6.32,4600,0.36,12000,22.8,16600,MARKET VALUE,6.32,4600,MARKET VALUE,0.5,12000,MARKET VALUE,16600,22.8,4600,12000,16600,354.0,0.49,2017
5075077948453,48453,301363,301363,50750779,0,0,115.84,5045990,NONE,Travis County,E1,TR,TRAVIS,DOYLE J,0,0,US,TX,11435 DOYLE OVERTON RD,"AUSTIN, TX 78719",Austin,ExaStr,"11435 DOYLE OVERTON RD, AUSTIN, TX 78719",78719,Street,0.0,30.077958,-97.641465,0.0,"CO48453, CS4890165, DB4809570, ZI78719",ABSENTEE(MAIL AND SITUS NOT =),Agricultural,RESIDENTIAL,FARMS,1996,FARMS,70,ABS 2676 SUR 3 DOYLE J ACR 115.8400 (6.1870AC IN TRAVIS CO),,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,2,0,0,0,220096,220096,0.0,0,0.04,220096,0.0,220096,MARKET VALUE,0.0,0,MARKET VALUE,0.04,220096,MARKET VALUE,220096,0.0,0,220096,220096,235.0,0.0,2017
24190661048453,48453,301555,301555,241906610,0,0,32.73,1425719,NONE,Travis County,D1,TR,TRAVIS,LITTLE S,0,0,US,TX,OLD LOCKHART RD,"BUDA, TX 78610",Buda,ExaZip,"OLD LOCKHART RD, BUDA, TX 78610",78610,Zip5,0.0,30.078160,-97.843750,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,AGRICULTURAL (NEC),1980,AGRICULTURAL (NEC),80,ABS 480 SUR 3 LITTLE S ACR 32.730 (1-D-1),,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,7443,0.0,0,0.0,0,0.0,7443,MARKET VALUE,0.0,0,MARKET VALUE,0.11,155468,MARKET VALUE,155468,0.0,0,155468,155468,188.0,0.0,2017
24190661048453,48453,301555,301555,241906610,0,0,32.73,1425719,NONE,Travis County,D1,TR,TRAVIS,LITTLE S,0,0,US,TX,OLD LOCKHART RD,"BUDA, TX 78610",Buda,ExaZip,"OLD LOCKHART RD, BUDA, TX 78610",78610,Zip5,0.0,30.078160,-97.843750,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,AGRICULTURAL (NEC),1980,AGRICULTURAL (NEC),80,ABS 480 SUR 3 LITTLE S ACR 32.730 (1-D-1),,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,7443,0.0,0,0.0,0,0.0,7443,MARKET VALUE,0.0,0,MARKET VALUE,0.11,155468,MARKET VALUE,155468,0.0,0,155468,155468,188.0,0.0,2017
24190661048453,48453,301555,301555,241906610,0,0,32.73,1425719,NONE,Travis County,D1,TR,TRAVIS,LITTLE S,0,0,US,TX,OLD LOCKHART RD,"BUDA, TX 78610",Buda,ExaZip,"OLD LOCKHART RD, BUDA, TX 78610",78610,Zip5,0.0,30.078160,-97.843750,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,AGRICULTURAL (NEC),1980,AGRICULTURAL (NEC),80,ABS 480 SUR 3 LITTLE S ACR 32.730 (1-D-1),,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,7443,0.0,0,0.0,0,0.0,7443,MARKET VALUE,0.0,0,MARKET VALUE,0.11,155468,MARKET VALUE,155468,0.0,0,155468,155468,188.0,0.0,2017
24190661048453,48453,301555,301555,241906610,0,0,32.73,1425719,NONE,Travis County,D1,TR,TRAVIS,LITTLE S,0,0,US,TX,OLD LOCKHART RD,"BUDA, TX 78610",Buda,ExaZip,"OLD LOCKHART RD, BUDA, TX 78610",78610,Zip5,0.0,30.078160,-97.843750,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,AGRICULTURAL (NEC),1980,AGRICULTURAL (NEC),80,ABS 480 SUR 3 LITTLE S ACR 32.730 (1-D-1),,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,7443,0.0,0,0.0,0,0.0,7443,MARKET VALUE,0.0,0,MARKET VALUE,0.11,155468,MARKET VALUE,155468,0.0,0,155468,155468,188.0,0.0,2017
32034267748453,48453,857641,857641,320342677,0,0,1.9719,85896,NONE,Travis County,E1,TR,TRAVIS,,0,,US,TX,EVELYN RD,"BUDA, TX 78610",Buda,ExaZip,"EVELYN RD, BUDA, TX 78610",78610,Zip5,0.0,30.078160,-97.843750,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",ABSENTEE(MAIL AND SITUS NOT =),Agricultural,RESIDENTIAL,FARMS,0,FARMS,70,LOT 5 WILKS SUBD SEC 2,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-10-11,2018-10-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,31550,31550,0.0,0,0.37,31550,0.0,31550,MARKET VALUE,0.0,0,MARKET VALUE,0.37,31550,MARKET VALUE,31550,0.0,0,31550,31550,843.0,0.0,2017
32034267748453,48453,857641,857641,320342677,0,0,1.9719,85896,NONE,Travis County,E1,TR,TRAVIS,,0,,US,TX,EVELYN RD,"BUDA, TX 78610",Buda,ExaZip,"EVELYN RD, BUDA, TX 78610",78610,Zip5,0.0,30.078160,-97.843750,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",ABSENTEE(MAIL AND SITUS NOT =),Agricultural,RESIDENTIAL,FARMS,0,FARMS,70,LOT 5 WILKS SUBD SEC 2,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-10-11,2018-10-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,31550,31550,0.0,0,0.37,31550,0.0,31550,MARKET VALUE,0.0,0,MARKET VALUE,0.37,31550,MARKET VALUE,31550,0.0,0,31550,31550,843.0,0.0,2017
